time_seconds,time_minutes,actual_flow_rate,pulse_counts,pulse_counts_per_minute,observed_flow_rate,smoothed_flow_rate,event1_rate,event2_rate,event3_rate
2660,45,0.24226826962305134,0.0,0.0,0.0,0.3092927594044805,0.05,0.2,0.0
2661,45,0.24222347528258675,0.0,0.0,0.0,0.3092927594044805,0.05,0.2,0.0
2662,45,0.24218192368463018,0.0,0.0,0.0,0.3092927594044805,0.05,0.2,0.0
2663,45,0.24214406045022,0.0,0.0,0.0,0.3092927594044805,0.05,0.2,0.0
2664,45,0.2421102910396005,0.0,0.0,0.0,0.3092927594044805,0.05,0.2,0.0
2665,45,0.24208097630994377,0.0,0.0,0.0,0.3092927594044805,0.05,0.2,0.0
2666,45,0.2420564285617505,0.0,0.0,0.0,0.3092927594044805,0.05,0.2,0.0
2667,45,0.24203690811724718,0.0,0.0,0.0,0.3092927594044805,0.05,0.2,0.0
2668,45,0.24202262046826822,0.0,0.0,0.0,0.3092927594044805,0.05,0.2,0.0
2669,45,0.24201371402486926,0.0,0.0,0.0,0.3092927594044805,0.05,0.2,0.0
2670,45,0.2420102784893407,0.0,0.0,0.0,0.3092927594044805,0.05,0.2,0.0
2671,45,0.24201234387343448,0.0,0.0,0.0,0.3092927594044805,0.05,0.2,0.0
2672,45,0.24201988016957232,0.0,0.0,0.0,0.3092927594044805,0.05,0.2,0.0
2673,45,0.24203279767963762,0.0,0.0,0.0,0.3092927594044805,0.05,0.2,0.0
2674,45,0.24205094799774834,0.0,0.0,0.0,0.3092927594044805,0.05,0.2,0.0
2675,45,0.24207412563624384,0.0,0.0,0.0,0.3092927594044805,0.05,0.2,0.0
2676,45,0.2421020702770711,0.0,0.0,0.0,0.3092927594044805,0.05,0.2,0.0
2677,45,0.24213446962390298,0.0,0.0,0.0,0.3092927594044805,0.05,0.2,0.0
2678,45,0.2421709628237409,0.0,0.0,0.0,0.3092927594044805,0.05,0.2,0.0
2679,45,0.24221114442051384,0.0,0.0,0.0,0.3092927594044805,0.05,0.2,0.0
2680,45,0.24225456879735677,0.0,0.0,0.0,0.3092927594044805,0.05,0.2,0.0
2681,45,0.24230075505889892,0.0,0.0,0.0,0.3092927594044805,0.05,0.2,0.0
2682,45,0.24234919230006954,0.0,0.0,0.0,0.3092927594044805,0.05,0.2,0.0
2683,45,0.24239934520369577,0.0,0.0,0.0,0.3092927594044805,0.05,0.2,0.0
2684,45,0.2424506599055635,0.0,0.0,0.0,0.3092927594044805,0.05,0.2,0.0
2685,45,0.24250257006268328,0.0,0.0,0.0,0.3092927594044805,0.05,0.2,0.0
2686,45,0.24255450305827495,0.0,0.0,0.0,0.3092927594044805,0.05,0.2,0.0
2687,45,0.2426058862754886,0.0,0.0,0.0,0.3092927594044805,0.05,0.2,0.0
2688,45,0.24265615337112614,0.0,0.0,0.0,0.3092927594044805,0.05,0.2,0.0
2689,45,0.24270475048062554,0.0,0.0,0.0,0.3092927594044805,0.05,0.2,0.0
2690,45,0.24275114228632702,0.0,0.0,0.0,0.3092927594044805,0.05,0.2,0.0
2691,45,0.24279481788253376,0.0,0.0,0.0,0.3092927594044805,0.05,0.2,0.0
2692,45,0.24283529637310966,0.0,0.0,0.0,0.3092927594044805,0.05,0.2,0.0
2693,45,0.24287213214028533,0.0,0.0,0.0,0.3092927594044805,0.05,0.2,0.0
2694,45,0.2429049197269461,0.0,0.0,0.0,0.3092927594044805,0.05,0.2,0.0
2695,45,0.24293329827891097,0.0,0.0,0.0,0.3092927594044805,0.05,0.2,0.0
2696,45,0.2429569554985308,0.0,0.0,0.0,0.3092927594044805,0.05,0.2,0.0
2697,45,0.2429756310662919,0.0,0.0,0.0,0.3092927594044805,0.05,0.2,0.0
2698,45,0.24298911949293348,0.0,0.0,0.0,0.3092927594044805,0.05,0.2,0.0
2699,45,0.2429972723708345,0.0,0.0,0.0,0.3092927594044805,0.05,0.2,0.0
2700,46,0.243,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2701,46,0.2429972723708345,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2702,46,0.24298911949293348,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2703,46,0.2429756310662919,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2704,46,0.2429569554985308,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2705,46,0.24293329827891097,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2706,46,0.2429049197269461,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2707,46,0.24287213214028533,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2708,46,0.24283529637310966,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2709,46,0.24279481788253376,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2710,46,0.24275114228632702,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2711,46,0.24270475048062554,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2712,46,0.24265615337112614,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2713,46,0.24260588627548865,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2714,46,0.24255450305827495,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2715,46,0.24250257006268333,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2716,46,0.2424506599055635,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2717,46,0.24239934520369577,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2718,46,0.24234919230006954,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2719,46,0.24230075505889892,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2720,46,0.24225456879735677,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2721,46,0.24221114442051384,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2722,46,0.2421709628237409,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2723,46,0.24213446962390298,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2724,46,0.2421020702770711,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2725,46,0.24207412563624386,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2726,46,0.24205094799774834,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2727,46,0.24203279767963762,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2728,46,0.24201988016957232,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2729,46,0.24201234387343448,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2730,46,0.2420102784893407,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2731,46,0.24201371402486926,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2732,46,0.24202262046826822,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2733,46,0.24203690811724718,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2734,46,0.2420564285617505,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2735,46,0.24208097630994377,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2736,46,0.2421102910396005,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2737,46,0.24214406045022,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2738,46,0.24218192368463018,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2739,46,0.2422234752825867,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2740,46,0.24226826962305129,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2741,46,0.24231582580648,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2742,46,0.2423656329236291,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2743,46,0.24241715565315272,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2744,46,0.24246984012666425,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2745,46,0.24252311999700155,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2746,46,0.24257642264321197,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2747,46,0.24262917544427362,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2748,46,0.2426808120528162,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2749,46,0.24273077860010606,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2750,46,0.24277853976431185,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2751,46,0.24282358463556541,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2752,46,0.24286543231355964,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2753,46,0.2429036371763543,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2754,46,0.24293779376266436,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2755,46,0.2429675412141384,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2756,46,0.24299256722895757,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2757,46,0.2430126114834384,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2758,46,0.24302746848415102,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2759,46,0.2430369898193053,0.0,0.0,0.0,0.24115255496217775,0.05,0.2,0.0
2760,47,0.24304108578473796,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2761,47,0.24303972636668514,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2762,47,0.24303294157057453,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2763,47,0.24302082109223375,1.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2764,47,0.24300351333511683,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2765,47,0.24298122378431786,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2766,47,0.2429542127551845,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2767,47,0.24292279254120003,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2768,47,0.24288732399238042,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2769,47,0.2428482125616754,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2770,47,0.24280590386269005,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2771,47,0.24276087878739672,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2772,47,0.2427136482373289,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2773,47,0.2426647475259837,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2774,47,0.24261473051376073,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2775,47,0.24256416353969645,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2776,47,0.24251361921647963,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2777,47,0.24246367015672984,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2778,47,0.24241488269927672,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2779,47,0.2423678107041748,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2780,47,0.24232298948443826,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2781,47,0.24228092994097958,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2782,47,0.24224211296501216,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2783,47,0.24220698416924402,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2784,47,0.2421759490055901,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2785,47,0.2421493683228934,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2786,47,0.24212755441332615,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2787,47,0.24211076759078728,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2788,47,0.24209921333878393,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2789,47,0.24209304005904547,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2790,47,0.2420923374455365,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2791,47,0.24209713550168405,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2792,47,0.24210740421158566,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2793,47,0.24212305386880134,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2794,47,0.24214393605912643,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2795,47,0.24216984528657853,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2796,47,0.24220052122478378,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2797,47,0.24223565156909493,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2798,47,0.2422748754581944,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2799,47,0.24231778742769297,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2800,47,0.2423639418524084,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2801,47,0.2424128578286538,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2802,47,0.2424640244430432,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2803,47,0.24251690637008952,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2804,47,0.2425709497372658,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2805,47,0.24262558819327035,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2806,47,0.24268024911301214,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2807,47,0.24273435987133174,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2808,47,0.2427873541167223,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2809,47,0.24283867797631464,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2810,47,0.24288779612414252,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2811,47,0.24293419764620444,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2812,47,0.2429774016380605,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2813,47,0.24301696247363908,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2814,47,0.24305247468752453,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2815,47,0.243083577417236,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2816,47,0.24310995835682622,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2817,47,0.24313135717848436,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2818,47,0.2431475683846543,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2819,47,0.24315844355942082,0.0,1.0,0.6,0.2212576968152171,0.05,0.2,0.0
2820,48,0.24316389299449648,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2821,48,0.24316388667199457,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2822,48,0.24315845459322122,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2823,48,0.24314768644988313,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2824,48,0.24313173064131505,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2825,48,0.24311079264849272,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2826,48,0.24308513278264687,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2827,48,0.24305506333314475,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2828,48,0.2430209451458877,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2829,48,0.2429831836697121,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2830,48,0.24294222451411077,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2831,48,0.242898548566945,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2832,48,0.24285266672563877,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2833,48,0.24280511429958074,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2834,48,0.24275644514506334,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2835,48,0.24270722559701743,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2836,48,0.2426580282640271,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2837,48,0.24260942575460875,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2838,48,0.24256198440349025,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2839,48,0.2425162580666257,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2840,48,0.24247278205293005,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2841,48,0.24243206725921818,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2842,48,0.242394594572607,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2843,48,0.2423608096017098,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2844,48,0.2423311177943478,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2845,48,0.24230587999527195,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2846,48,0.24228540849256394,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2847,48,0.24226996359603334,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2848,48,0.24225975078509962,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2849,48,0.24225491845740588,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2850,48,0.24225555630283196,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2851,48,0.24226169432072167,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2852,48,0.24227330249109075,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2853,48,0.24229029110341893,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2854,48,0.2423125117394229,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2855,48,0.2423397588990431,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2856,48,0.2423717722518301,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2857,48,0.2424082394890627,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2858,48,0.2424487997453509,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2859,48,0.2424930475522347,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2860,48,0.24254053728046265,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2861,48,0.24259078802228015,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2862,48,0.24264328886023545,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2863,48,0.24269750446477717,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2864,48,0.24275288095931577,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2865,48,0.24280885198848856,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2866,48,0.2428648449231453,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2867,48,0.242920287134069,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2868,48,0.242974612265697,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2869,48,0.24302726644110584,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2870,48,0.24307771433027725,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2871,48,0.2431254450151588,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2872,48,0.24316997758726186,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2873,48,0.2432108664164677,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2874,48,0.24324770603331541,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2875,48,0.24328013557128053,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2876,48,0.24330784272037417,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2877,48,0.24333056714874568,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2878,48,0.24334810335480087,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2879,48,0.24336030291858837,0.0,0.0,0.0,0.2515682624220925,0.05,0.2,0.0
2880,49,0.048673415225557265,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2881,49,0.048673678592095156,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2882,49,0.04867285668278641,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2883,49,0.04867096743516666,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2884,49,0.04866804052829752,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2885,49,0.04866411705756915,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2886,49,0.048659249084423116,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2887,49,0.048653499065928696,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2888,49,0.04864693917046235,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2889,49,0.048639650486987936,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2890,49,0.048631722136601024,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2891,49,0.04862325029607129,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2892,49,0.048614337144081275,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2893,49,0.048605089741706936,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2894,49,0.048595618859405366,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2895,49,0.048586037763361734,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2896,49,0.048576460974492294,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2897,49,0.048567003013700163,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2898,49,0.048557777147131165,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2899,49,0.048548894145176796,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2900,49,0.048540461068821136,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2901,49,0.0485325800966287,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2902,49,0.04852534740522478,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2903,49,0.04851885211553442,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2904,49,0.04851317531632467,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2905,49,0.04850838917574896,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2906,49,0.048504556150627286,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2907,49,0.048501728302125686,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2908,49,0.048499946725332595,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2909,49,0.048499241098981634,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2910,49,0.048499629360254204,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2911,49,0.04850111750822494,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2912,49,0.04850369953810335,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2913,49,0.048507357506992164,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2914,49,0.04851206173044195,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2915,49,0.048517771107648516,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2916,49,0.04852443357173013,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2917,49,0.048531986660151176,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2918,49,0.048540358199042746,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2919,49,0.048549467093922376,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2920,49,0.048559224218149816,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2921,49,0.04856953338938466,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2922,49,0.048580292423347514,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2923,49,0.04859139425333955,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2924,49,0.04860272810325477,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2925,49,0.04861418070123307,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2926,49,0.0486256375206573,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2927,49,0.048636984034897406,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2928,49,0.048648106972054746,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2929,49,0.048658895555959,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2930,49,0.04866924271982134,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2931,49,0.04867904627924664,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2932,49,0.04868821005175303,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2933,49,0.048696644910533105,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2934,49,0.04870426976091152,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2935,49,0.04871101242880076,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2936,49,0.0487168104514209,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2937,49,0.048721611761620175,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2938,49,0.04872537525829865,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2939,49,0.048728071256685435,0.0,0.0,0.0,0.34024801822964806,0.05,0.0,0.0
2940,50,0.048729681813536097,0.0,0.0,0.0,0.46928623165325817,0.05,0.0,0.0
2941,50,0.04873020092368727,0.0,0.0,0.0,0.46928623165325817,0.05,0.0,0.0
2942,50,0.048729634585814974,0.0,0.0,0.0,0.46928623165325817,0.05,0.0,0.0
2943,50,0.04872800073667635,0.0,0.0,0.0,0.46928623165325817,0.05,0.0,0.0
2944,50,0.048725329054555,0.0,0.0,0.0,0.46928623165325817,0.05,0.0,0.0
2945,50,0.048721660634063635,0.0,0.0,0.0,0.46928623165325817,0.05,0.0,0.0
2946,50,0.04871704753586689,0.0,0.0,0.0,0.46928623165325817,0.05,0.0,0.0
2947,50,0.048711552216257656,0.0,0.0,0.0,0.46928623165325817,0.05,0.0,0.0
2948,50,0.04870524684283652,0.0,0.0,0.0,0.46928623165325817,0.05,0.0,0.0
2949,50,0.048698212503792054,0.0,0.0,0.0,0.46928623165325817,0.05,0.0,0.0
2950,50,0.048690538319445024,0.0,0.0,0.0,0.46928623165325817,0.05,0.0,0.0
2951,50,0.04868232046579087,0.0,0.0,0.0,0.46928623165325817,0.05,0.0,0.0
2952,50,0.04867366112073847,0.0,0.0,0.0,0.46928623165325817,0.05,0.0,0.0
2953,50,0.048664667344590615,0.0,0.0,0.0,0.46928623165325817,0.05,0.0,0.0
2954,50,0.04865544990703182,0.0,0.0,0.0,0.46928623165325817,0.05,0.0,0.0
2955,50,0.04864612207347522,0.0,0.0,0.0,0.46928623165325817,0.05,0.0,0.0
